resume_id,category,relevant_jobs,review_status
61319162,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
38056161,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
65237556,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
75329822,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
11624880,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
31211074,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
21669215,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
19558834,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
53701275,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
22455205,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
20966771,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
19072267,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
21321598,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
11842274,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
21549195,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
36671891,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
51415089,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
28531493,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
16103783,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
11635137,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
13129275,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
20470943,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
23015611,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
34712719,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
14910300,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
21386255,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
88651471,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
22861181,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
45462344,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
24677466,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
23602130,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
13915715,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
13727873,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
93828034,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
24491862,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
29329075,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
33072201,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
23631724,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
14611516,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
32441790,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
12237267,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
42332765,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
26127853,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
10926726,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
14966165,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
22754014,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
28975482,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
21663616,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
10873344,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
41590605,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
23048999,PUBLIC-RELATIONS,Public Relations Officer,APPROVED
74552449,BANKING,Banking Officer,APPROVED
79041971,BANKING,Banking Officer,APPROVED
77156708,BANKING,Banking Officer,APPROVED
24580361,BANKING,Banking Officer,APPROVED
34953092,BANKING,Banking Officer,APPROVED
17189156,BANKING,Banking Officer,APPROVED
19920687,BANKING,Banking Officer,APPROVED
26579709,BANKING,Banking Officer,APPROVED
29093426,BANKING,Banking Officer,APPROVED
33286293,BANKING,Banking Officer,APPROVED
29552167,BANKING,Banking Officer,APPROVED
69243180,BANKING,Banking Officer,APPROVED
26987539,BANKING,Banking Officer,APPROVED
17276884,BANKING,Banking Officer,APPROVED
22615491,BANKING,Banking Officer,APPROVED
45167858,BANKING,Banking Officer,APPROVED
13982572,BANKING,Banking Officer,APPROVED
3547447,BANKING,Banking Officer,APPROVED
98965485,BANKING,Banking Officer,APPROVED
38897568,BANKING,Banking Officer,APPROVED
12021752,BANKING,Banking Officer,APPROVED
19149865,BANKING,Banking Officer,APPROVED
29839396,BANKING,Banking Officer,APPROVED
15856762,BANKING,Banking Officer,APPROVED
18208580,BANKING,Banking Officer,APPROVED
17396388,BANKING,Banking Officer,APPROVED
28419927,BANKING,Banking Officer,APPROVED
87867370,BANKING,Banking Officer,APPROVED
27120528,BANKING,Banking Officer,APPROVED
70667011,BANKING,Banking Officer,APPROVED
36302399,BANKING,Banking Officer,APPROVED
89049979,BANKING,Banking Officer,APPROVED
43375498,BANKING,Banking Officer,APPROVED
30713796,BANKING,Banking Officer,APPROVED
18805506,BANKING,Banking Officer,APPROVED
39247950,BANKING,Banking Officer,APPROVED
30127072,BANKING,Banking Officer,APPROVED
11065180,BANKING,Banking Officer,APPROVED
11637468,BANKING,Banking Officer,APPROVED
54421668,BANKING,Banking Officer,APPROVED
13393401,BANKING,Banking Officer,APPROVED
71422121,BANKING,Banking Officer,APPROVED
18457785,BANKING,Banking Officer,APPROVED
21856577,BANKING,Banking Officer,APPROVED
21645690,BANKING,Banking Officer,APPROVED
25780596,BANKING,Banking Officer,APPROVED
34185495,BANKING,Banking Officer,APPROVED
35483925,BANKING,Banking Officer,APPROVED
19374660,BANKING,Banking Officer,APPROVED
34758680,BANKING,Banking Officer,APPROVED
21297521,BANKING,Banking Officer,APPROVED
23323001,BANKING,Banking Officer,APPROVED
25080805,BANKING,Banking Officer,APPROVED
27606527,BANKING,Banking Officer,APPROVED
33872500,BANKING,Banking Officer,APPROVED
18172739,BANKING,Banking Officer,APPROVED
32980197,BANKING,Banking Officer,APPROVED
11672279,BANKING,Banking Officer,APPROVED
33135102,BANKING,Banking Officer,APPROVED
20850529,BANKING,Banking Officer,APPROVED
34783330,BANKING,Banking Officer,APPROVED
33370664,BANKING,Banking Officer,APPROVED
17823436,BANKING,Banking Officer,APPROVED
15553584,BANKING,Banking Officer,APPROVED
39569771,BANKING,Banking Officer,APPROVED
11842348,BANKING,Banking Officer,APPROVED
36905896,BANKING,Banking Officer,APPROVED
13173522,BANKING,Banking Officer,APPROVED
25624652,BANKING,Banking Officer,APPROVED
11262933,BANKING,Banking Officer,APPROVED
10909673,BANKING,Banking Officer,APPROVED
98348532,BANKING,Banking Officer,APPROVED
19176318,BANKING,Banking Officer,APPROVED
17818707,BANKING,Banking Officer,APPROVED
17213671,BANKING,Banking Officer,APPROVED
31025785,BANKING,Banking Officer,APPROVED
60489316,BANKING,Banking Officer,APPROVED
60182829,BANKING,Banking Officer,APPROVED
21796843,BANKING,Banking Officer,APPROVED
65864767,BANKING,Banking Officer,APPROVED
11773925,BANKING,Banking Officer,APPROVED
26673507,BANKING,Banking Officer,APPROVED
72876163,BANKING,Banking Officer,APPROVED
18824120,BANKING,Banking Officer,APPROVED
27884470,BANKING,Banking Officer,APPROVED
64589506,BANKING,Banking Officer,APPROVED
29406313,BANKING,Banking Officer,APPROVED
16300459,BANKING,Banking Officer,APPROVED
20992320,BANKING,Banking Officer,APPROVED
73157997,BANKING,Banking Officer,APPROVED
28895997,BANKING,Banking Officer,APPROVED
28051330,BANKING,Banking Officer,APPROVED
25162378,BANKING,Banking Officer,APPROVED
99124477,BANKING,Banking Officer,APPROVED
17131084,BANKING,Banking Officer,APPROVED
19437318,BANKING,Banking Officer,APPROVED
35564026,BANKING,Banking Officer,APPROVED
16407619,BANKING,Banking Officer,APPROVED
10329506,BANKING,Banking Officer,APPROVED
19911786,BANKING,Banking Officer,APPROVED
96493528,BANKING,Banking Officer,APPROVED
35492909,BANKING,Banking Officer,APPROVED
25200253,BANKING,Banking Officer,APPROVED
68781345,BANKING,Banking Officer,APPROVED
14391434,BANKING,Banking Officer,APPROVED
14626780,BANKING,Banking Officer,APPROVED
28989677,BANKING,Banking Officer,APPROVED
41651672,BANKING,Banking Officer,APPROVED
18645964,BANKING,Banking Officer,APPROVED
18278509,BANKING,Banking Officer,APPROVED
18369400,BANKING,Banking Officer,APPROVED
11266906,BANKING,Banking Officer,APPROVED
31710562,BANKING,Banking Officer,APPROVED
39142536,BANKING,Banking Officer,APPROVED
21756639,BANKING,Banking Officer,APPROVED
